text,first_label,second_label
"You don't have to like their music to recognize they were responsible for a revolution in the music industry. They pioneered recording techniques that have become industry standard from then on, such as close miking, double tracking and using samples. Most notably on their Sgt. Pepper album.",Rational Persuasion,Empirical Evidence
"May depend on the technique and the experience of the surgeon, but nowadays the result is mainly indistinguishable. Have in mind that vaginas from ciswomen also vary in shape and size, and knowing that they blend in perfectly",Rational Persuasion,Logical Appeal
"It's evolution, you see? Our male ancestors from sub-Saharan Africa went out every day to do advanced calculus and computer science, while women stayed home, vacuumed, baked cakes and learned humanities subjects, which have traditionally been the domain of women, like Virgil, Erasmus and Marx.",Rational Persuasion,Empirical Evidence
"If you have to add a major caveat to the claim that mustard gas is no worse than conventional weapons, doesn't that imply that, under standard conditions, it is worse?",Rational Persuasion,Persuasive Inquiry
The biggest issue I have is that you have a nonrandom sample of one individual who happens to be you. A single anecdote proves nothing.,Rational Persuasion,Logical Appeal
"Religion isn't used as a reason to start a war, it is used as a tool to compel the masses to participate in one.",Rational Persuasion,Logical Appeal
Ray Lewis killed a guy and now he's on ESPN talking down to Ray Rice for beating his wife. Isn't that pretty solid proof that man on man violence is not looked down upon as heavily?,Rational Persuasion,Persuasive Inquiry
Not from the entire nation. You are confusing a loud uproar with 100% consensus. Again. You are in Alabama. You think there won't be stores with 'No Muslims' Signs? The state that passed its Sharia Law ban? That's a serious question by the way.,Rational Persuasion,Logical Appeal
"Of course they have a reason to be pissed off, I don't think anyone would dispute that. The questions are whether their reasons are factually correct and whether rioting will affect change or make things worse.",Rational Persuasion,Logical Appeal
"So would you like to: 1) retract your statement that Obama called them terrorists 2) support the argument that Obama can be considered personally responsible for everything all of his staffers say, or 3) support the argument that the term ""hostage-taking"" is equivalent to the term ""terrorism?""",Rational Persuasion,Persuasive Inquiry
"He watches too much TV, he thinks you can just touch the guy and he goes down and stays still for handcuff, then he wont be any trouble while you walk him to the car.",Rational Persuasion,Logical Appeal
"Well no, not that I can see. We learn *logic* - that's how we can answer questions we have never heard before. If we were only ever repeating back strings then I could not answer a question (mathematical or not) unless I have been specifically told that answer before.",Rational Persuasion,Logical Appeal
This idea is completely based on laziness and indifference to your surroundings,Rational Persuasion,Logical Appeal
Being alive does not have intrinsic value. Being alive with a good *quality* of life has value.,Rational Persuasion,Logical Appeal
"TBP promotes the hate of red-pillers, and if anyone takes issue with them, they claim it's a ''joke'' ... there's a lot of genuine hate hiding behind that ''joke''",Rational Persuasion,Logical Appeal
"Well this definitely favors ""femininity"" at the expense of ""masculinity"". So it would be more accurate to say that Custody is the problem of matriarchy, and we must tear down matriarchy to achieve equality in custody. That is, if we're using the feminist redefinition of terms.",Rational Persuasion,Logical Appeal
This almost sounds like slavery. Forcing someone to remain alive against their will to pay more taxes to help out everyone else?,Rational Persuasion,Logical Appeal
"Why not? Knowledge of what is moral must be conveyed somehow. The very fact that you (apparently) disbelieve religious works is proof that the strategy works. What is moral is known, but you can choose not to follow it out of disbelief.",Rational Persuasion,Logical Appeal
Are you sure that fear of change isn't a symptom of your anxiety and depression?,Rational Persuasion,Persuasive Inquiry
"Neither a tattoo of a zombie nor a fairy reduces their ""smaller frames, curves, or softer skin"" that you say women generally possess. Tattoos don't reduce a woman's cup size, or the degree of their skin softness and therefore does not take away from their femininity.",Rational Persuasion,Logical Appeal
"The reason that public universities are cheaper (from a student's perspective) is because they're subsidized with tax payer money. I go to university of wisconsin and if it didn't get state funding, it would just as expensive as Harvard, no doubt about it.",Rational Persuasion,Personal Disclosure
"I said this in my other comment, but I'll repeat it here. You cannot form generalizations based on outliers. Your conclusions are guaranteed to be skewed, due to the nature of outliers.",Rational Persuasion,Logical Appeal
"It looks to me like you've made so many exceptions to your main view that you aren't looking to have your view changed. I'd like to talk about the title of your post, but if you have to make so many exceptions to your view, then it seems you already know it's incorrect.",Rational Persuasion,Logical Appeal
"Do you really think you'll go ""bankrupt"" or are you against this just because of the principal? It sounds to me like your real issue is paying someone for not working, not risk or business practices or losing money.",Rational Persuasion,Logical Appeal
"Legalising steroids for the general public does not imply legalising them in competition, which I think most would agree is a bad idea. Sports governing bodies have their own rules.",Rational Persuasion,Logical Appeal
"Because thats special pleading. If your argument is that things that are complex cant come about of their own accord, than neither can your explanation for complex things existing.",Rational Persuasion,Logical Appeal
There really are more reasons to work with the US than against the US and by that reasoning alone China will be at most #2 for a while.,Rational Persuasion,Logical Appeal
"Did political parties ever have shame? Their job is to win, not to be decent human beings. I think it's the massive media exposure that makes what they've always been doing obvious today rather than any actual degradation.",Rational Persuasion,Logical Appeal
"This rings hollow. The government has no problem taxing news papers, which are inarguably a more important tool of freedom of speech than churches.",Rational Persuasion,Logical Appeal
"Because you cannot prove anything about God, God can literally be anything. You cannot prove he isn't responsible for every human achievement, or that rejecting him doesn't cause eternal pain and torment upon death.",Rational Persuasion,Logical Appeal
so let me get this straight you want planes to do something for free which they could be getting paid for just for your convenience?,Rational Persuasion,Persuasive Inquiry
"Do you think that young children or mentally challenged individuals deserve the same *moral* responsibility if they've never been taught otherwise? Nothing makes torturing puppy *okay*, but when it comes to assigning moral judgment, intent absolutely matters.",Rational Persuasion,Logical Appeal
I think you're only confirming that parents behave irrationally when it comes to their children.,Rational Persuasion,Logical Appeal
"You feel that a 3,000 year old religion practiced by a portion of humanity is more of an indicator of our 'natural' diet than the 2.5 million year history of the homo genus? Even anatomically modern humans have been around far far longer than any religion and their respective dietary habits...",Rational Persuasion,Empirical Evidence
"It's very unlikely you will get very good at something you don't really like. What do you think is better? An expert on physics, or an average engineer?",Rational Persuasion,Persuasive Inquiry
"It's necessary to take off work to raise an infant, so society has adjusted for this. Why does everything have to be about fairness? Reproduction is central to the existence of humanity; employees desiring similar time off for their ""own pursuits"" is not.",Rational Persuasion,Logical Appeal
Wouldn't it be better to tell them that nobody is special and that we all have strengths and weaknesses?,Rational Persuasion,Persuasive Inquiry
"I don't know. If, culturally, boxing has fallen out of favor, replaced by MMA, then, more likely than not, the next great will emerge not as a boxer but as an MMA fighter.",Rational Persuasion,Logical Appeal
There's one problem to your argument. Cyber bullies do get addresses. There was a girl at my college who had her phone number and address posted on 4chan. She recieved rape and murder threats until she moved. Some of them were even mailed to her. Those threats were just words.,Rational Persuasion,Personal Disclosure
"It already is lower than virtually every other interest rate: 0%. Considering that my so-called savings account gives 0.1% interest, I don't think they the IRS could give much more than they already do.",Rational Persuasion,Personal Disclosure
"going well it will flood a country vs not having to turn up the thermostat isn't a hard choice. also, if the downsides are unacceptable the upsides don't matter since they won't be present",Rational Persuasion,Logical Appeal
"The us vs them mentality is less a product of either party in the American political system and more a product of the two party system itself. The us vs them mentality exists because american elections are zero sum games, if we don't win then they do.",Rational Persuasion,Logical Appeal
"I don't think anyone in America thought the ACA as it was passed is the best route to universal coverage. But a single-payer system like the NHS was too extreme for Rebublicans to even consider. So we got what we could, politically.",Rational Persuasion,Logical Appeal
"""Fault"" falls on the person who is ultimately responsible for what happened. For example: If you don't lock your door at night, this contributes to the possibility of burglary. However, the onus is still on the thief not to trespass and steal.",Rational Persuasion,Logical Appeal
"Why not the history of native americans then? Not only does their history take place in our country, but they continue to exist in this country. Maybe if we had native-american month, we'd understand better their continuous plight and try to be more proactive in supporting their communities?",Rational Persuasion,Persuasive Inquiry
"If I get you really drunk and convince you to sign a contract that says you give all of your belongings to me (even though you really have no idea what you're signing), do you think that contract should be legally binding?",Rational Persuasion,Persuasive Inquiry
"Etiquette is defined by society. Since you yourself have admitted that this goes on all the time, it would imply that society doesn't find it a breach of etiquette (i.e., rude).",Rational Persuasion,Logical Appeal
"Your home, and the possessions therein, do not matter to me. Is it okay, then, to walk into your home and break your things? Am I justified in arguing that it should be legal?",Rational Persuasion,Persuasive Inquiry
"Horses don't damage roads nearly as much as vehicles do, so I have no problem with them not paying for maintenance.",Rational Persuasion,Logical Appeal
"The watch might do the same thing that happened with the iPad. Tablets weren't anything special when the iPad was released, but apple seems to have some combination of market share, public attention, user friendliness, cool factor, and tech that it makes produces take off.",Rational Persuasion,Logical Appeal
"She's playing Russian roulette with not only her own kids, but many others as well. Just because you win one game of Russian roulette does not mean that it wasn't extremely dangerous and irresponsible to do. We don't condone drunk driving just because someone makes it home safely one time either.",Rational Persuasion,Logical Appeal
So when it's 100 F outside women should make sure they're fully covered just because guys think they have the right to stare? Or how about guys should be respectful.,Rational Persuasion,Logical Appeal
Black men aren't the owners of record labels? The biggest labels in the past 20 years have been black owned: Puff Daddy: Bad Boy Sure Knight: Death Row Baby Williams: Cash Money Master P: No Limit Jay-z and Damon Dash: Roc-a-fella Dr. Dre: Aftermath,Rational Persuasion,Empirical Evidence
"I would argue that it's not an issue of ""dehumanizing"" -- ""it"" refers exclusively to inanimate referents. Calling a man ""it"" is as grammatical as calling him ""she"" -- you can do either, but they mean something different from calling him ""he"" or ""they"".",Rational Persuasion,Logical Appeal
"Actually, it is, because they consider things like zip code and credit rating, which are surrogates for race. But since race was so often used to put up artificial barriers, we tend to shy away from it, even when logical. (I have no idea whether the data supports racial insurance costs, FWIW)",Rational Persuasion,Logical Appeal
14 year olds will overwhelmingly only vote for who their parents tell them to.,Rational Persuasion,Logical Appeal
"mark me down as a libertarian that is against corporations. I believe that they couldn't exist without the state as you said, although you'd still have fractional share ownership, those owners would always be at risk of losing more than just the shares they own in a libertarian system.",Rational Persuasion,Logical Appeal
"Because ""energy companies"" are massive, wealthy, and control that kind of spending through political influence.",Rational Persuasion,Logical Appeal
"This may be what you mean, but I would specify that mad cow disease was *spread* by feeding *infected* beef byproduct to other cattle. Cannibalism itself is neither necessary nor sufficient to cause mad cow disease, and eating infected beef causes humans to become afflicted as well.",Rational Persuasion,Empirical Evidence
"I was going to say something similar, except that I think *making* them like a subject unrealistic. Rather, the goal should be to convey the good parts of the subjects so that those who are capable of appreciating it, discover this at an early age (rather than when they're 40).",Rational Persuasion,Logical Appeal
Because the penalties for driving without a license are very high? ...kind of like prison is?,Rational Persuasion,Persuasive Inquiry
"So only those with certain views can come to oath-imposing place of yours, but once they were in, they could hold whatever view they want?",Rational Persuasion,Persuasive Inquiry
"Why do you think that your the only one who can navigate the world of biases? Why do you feel that while you can do it, they can't? Isn't that in itself biased thought?",Rational Persuasion,Persuasive Inquiry
"I'm sorry, but a 60% *increase* is still a significant amount. Would you turn down a 60% raise in your salary because that represents a minuscule fraction of the GDP?",Rational Persuasion,Persuasive Inquiry
"First off, BMI is a terrible measure to determine if someone is healthy. As we probably all know muscle weighs more than fat so a muscular person could be overweight without being unhealthy. Second, someone who isn't overweight isn't necessarily healthy.",Rational Persuasion,Empirical Evidence
"""Whites have the right to marry someone of the same race. Blacks have the right to marry someone of the same race. This is why interracial marriage should remain illegal. "" Is this a sound argument?",Rational Persuasion,Persuasive Inquiry
"But Gatsby's car changed from cream to yellow, which symbolizes the corruption of society due to money, which was a main theme of the book.",Rational Persuasion,Logical Appeal
"Wasn't it once thought that babies can't feel pain? Using the same arguments put forth to claim that fish don't feel pain, why wouldn't a hyper-intelligent alien conclude that humans don't feel pain?",Rational Persuasion,Persuasive Inquiry
"It is difficult to equate levels of suffering. But please keep in that Native Americans were systematically and actively eradicated by the U.S government for a very long time. So while it is fair to say Slavery was and is horrendous, the treatment of Native Americans was also monstrous.",Rational Persuasion,Empirical Evidence
"According to the FBI, 20% of hate crimes in the United States in 2004 were perpetuated against LGBT individuals. It's still legal in 29 states to fire someone for being gay and in 33 states for being transgender. \*shrug\*",Rational Persuasion,Empirical Evidence
Driving under a certain speed in the fast lane can get you a ticket for reckless driving. Endangering motorists and such.,Rational Persuasion,Empirical Evidence
"When exclusives make up the biggest difference between gaming platforms, they certainly *do* determine quality. Linux *is* currently very bad as a gaming platform. It may excel at other things, but it is a mediocre gaming platform.",Rational Persuasion,Logical Appeal
"Of I were in your house, would you tolerate me if I was screaming insults at your family?",Rational Persuasion,Persuasive Inquiry
You expect them to ally with you in spite of the fact that you admit that you're working against them? Why?,Rational Persuasion,Persuasive Inquiry
"The reasons Kanye's work has been critically lauded have rarely if ever been related to his lyrics. His production has been and will always be the cornerstone of his career, and I don't think you can argue the song is incredibly creative and immaculately produced from that focal standpoint.",Rational Persuasion,Logical Appeal
"So you are only against contributing to cancer? You aren't against contributing to the green house effect which is melting a continent made of ice, which is causing the oceans to rise, and is likely to remap the entire planet in the next century or so? Why is cancer worse than that?",Rational Persuasion,Persuasive Inquiry
Having April Fool's Day means that there are 364 days every year that are NOT April Fool's Day. Having a coordinated time for everyone to get their mischievous tendencies out and play (mostly) harmless pranks on each other frees up the rest of the year.,Rational Persuasion,Logical Appeal
"""Food deserts"" exist all throughout America. Hunting and fishing the land around you is a better alternative then forcing anyone to rely on a grocery store 10 miles away that doesn't even have good quality food.",Rational Persuasion,Logical Appeal
"That's an unfair comparison. Kubrick is a great director with a better cast and budget, of course that version is better. There are certainly things that simply aren't done well by films. You don't need to look any further than The Hitchhikers Guide To The Galaxy to see what I mean.",Rational Persuasion,Logical Appeal
"Your situation might prevent you from feeling happiness *right now*, but that might change at any time.",Rational Persuasion,Logical Appeal
"I believe racism is mostly, if not totally, a result of upbringing/environment. Are you suggesting that almost every American before the civil war was psychologically impaired?",Rational Persuasion,Persuasive Inquiry
"That doesn't counter the original point, which is that authors have the choice to sell their book to a library, whereas artists don't have a choice about piracy.",Rational Persuasion,Logical Appeal
"The truth doesn't always lie in the middle. Capitalism and Communism aren't the only possible absolute beliefs. For example, Evolution Vs. Creationism. The truth isn't in the middle, one is in the right and the other is wrong. Is it extremism to say so? Is it wrong?",Rational Persuasion,Persuasive Inquiry
"Spreading the Bitcoin word is what I do. I am not a wealthy person. I honestly believe that mankind needs Bitcoin. Perhaps naïve, but that is truly how I feel.",Rational Persuasion,Logical Appeal
same in Florida. Orlando has the lowest unemployment rate in the state but it is all 10 dollar an hour jobs. You are SOL if you want to make more than 30k a year. Meanwhile in South Florida things look better wage wise.,Rational Persuasion,Empirical Evidence
Well human rights implies that these are rights inherent to humans. If they aren't universal they aren't human rights.,Rational Persuasion,Logical Appeal
"Unsustainable spending? And you're going to need evidence that birth rates are correlated with welfare availability, controlling for poverty, before your anecdotes are convincing.",Rational Persuasion,Logical Appeal
"Waffle fries easily spread over your whole tongue, providing maximum fry taste bud coverage. Eating regular fries, you have to get multiple fries to achieve this effect, and they aren't all the same length so you end up awkwardly shoving it into the ketchup but they don't all get covrred",Rational Persuasion,Logical Appeal
The deaths are necessary to the egg industry and don't produce premium meat... So eggs are the product responsible.,Rational Persuasion,Logical Appeal
Because genetic lineage is a concept while somebody else's screw up is actually a child that will suffer since they do not have any parents.,Rational Persuasion,Logical Appeal
"I don't disagree, but disputing the quality of the source is not the same as disputing the accuracy of the information. Do you have alternative data or a specific reason to doubt that claim?",Rational Persuasion,Persuasive Inquiry
"Not all women can use all forms of birth control and regardless, the decision of which method to use is a medical decision that should be made with a doctor without consideration for the religious beliefs of your boss.",Rational Persuasion,Logical Appeal
"I know for nursing at least, a quick google search will show you that this does happen. There are grants and scholarships that target men specifically because they are underrepresented in the field.",Rational Persuasion,Logical Appeal
"yes but the red pill purports that every woman, despite what she says, wants a strong man. A very negative attitude",Rational Persuasion,Logical Appeal
"I think the issue is that one becomes the ""World Police"" not through moral righteousness but simply through power. Or to put it another way, if the Axis Powers had managed to win WWII, would you have been okay with Germany or Japan becoming the ""world police""?",Rational Persuasion,Persuasive Inquiry
"I disagree. Offering multi does not come at the expense of the other students. I shouldn't get discouraged that the students in AP Spanish were better than I was at the language, and it would be stupid to put everyone in the same level Spanish class.",Rational Persuasion,Logical Appeal
"Replace that yarmulke with a turban or a hijab, and reconsider your argument for a minute.",Rational Persuasion,Persuasive Inquiry
"The legislators that put ""under god"" in the pledge and ""in god we trust"" on the money were thinking of the Christian god. There's no denying that fact if you know the history. Your point is well taken though.",Rational Persuasion,Empirical Evidence
Exactly. The concept of self ownership is the axiomatic principle from which actual rights can be logically derived. +1 sir,Rational Persuasion,Logical Appeal
"That's a broken window fallacy. If the government wanted to spend money to create jobs, they could do it a hell of a lot more efficiently than worthless drug testing.",Rational Persuasion,Logical Appeal
"I see you talking about women an awful lot, but it takes two to tango. Are you implying men have no responsibility here?",Rational Persuasion,Persuasive Inquiry
It is reasonable for a women to not know that she is pregnant until later than 8 weeks. Women can menstruate while pregnant and many women do not find out until much later in their pregnancy that they are pregnant.,Rational Persuasion,Logical Appeal
It's a doctor's responsibility to prescribe necessary medication and to not prescribe whatever a patient requests that he doesn't need. I'm aware that's difficult but it's part of the job.,Rational Persuasion,Logical Appeal
"The West Bank is claimed as Israeli territory. Thus, Israel should give Arab residents of the West Bank the same rights as Arab residents of Tel Aviv. This won't solve everything, and full solutions will indeed be quite complicated, but it's a very simple step in the right direction.",Rational Persuasion,Logical Appeal
"And when the kids are adults, the mother won't be required to live near the father anymore. I don't see the difference. The reason the court is requiring her to stay is the kids, not the fact they were married.",Rational Persuasion,Logical Appeal
"It is an analogy, not what it really the case. Chairs are not digital or entertainment. Apply it to music. If we pirate a band's music, a band is out of a job and they don't make more music. We aren't losing any time or energy in the scenario, just capital.",Rational Persuasion,Logical Appeal
"How about taking 2 seconds to search for it, rather than taking those 2 seconds to ask your friends to search for it, and using up 2 seconds of all their valuable time thinking about it and ignoring it?",Rational Persuasion,Persuasive Inquiry
Using an example to illustrate a proven general trend doesn't invalidate the existence of that trend. It's just a way to explain it.,Rational Persuasion,Logical Appeal
"Because nobody watches MSNBC, Fox News is the highest rated cable news channel. MSNBC is also, it it's worst, a little overly apologetic about Obama. Fox News, at its worst, is spreading harmful misinformation (like that the elderly will be murdered by Obamacare).",Rational Persuasion,Logical Appeal
"Carbon dioxide is not painless. The pain from suffocation is caused when too much CO2 builds up in your body. Try holding your breath for as long as you can. That's how it would feel like to die by CO2. However, there are gases that we can use such as Helium or Nitrogen that would not cause pain.",Rational Persuasion,Empirical Evidence
The scare quotes make me think you don't find studies about how Barbies affect the body image of girls to be scientific. But you think your belief that plus sized dolls will encourage girls to be obese is scientific?,Rational Persuasion,Persuasive Inquiry
The SAT is a way to get find out the intelligence of someone regardless of how hard their classes is. The SAT is the same exact test for everyone. If we go by gpa then class difficulty is a factor. Like my class average one year was a 67% while my friends had 80 something.,Rational Persuasion,Personal Disclosure
"There have been cases where woman were the domestic violence perpetrators, the boyfriend called the police and the HE was arrested. This happens ALL the time.",Rational Persuasion,Logical Appeal
"Genetics are only one component of what causes those behaviors, and the literature overwhelmingly demonstrates that genetics are not actually a very strong determinant of gender at all, once societal factors are taken into account.",Rational Persuasion,Logical Appeal
"Die Hard is perhaps the greatest action movie of all time, still holds up completely 27 years later and led to a flood of imitators trying to recreate the magic of the best Christmas film of all time.",Rational Persuasion,Logical Appeal
"Beyond this, bike paths are often designed for recreation rather than transportation. If you are using the bike as a commuter transport, more likely than not the bike path doesn't go where you want to go.",Rational Persuasion,Logical Appeal
I would disagree because you can hear the original voice and inflection and tone used which will generally be better acted then any dubs,Rational Persuasion,Logical Appeal
Pixar and Disney specialize in making animated movies that appeal to both adults and children. Why would they make one that appeals only to adults? That would be cutting their audience in half.,Rational Persuasion,Logical Appeal
"Oil prices cratered in the 90s and started to climb again right around when Putin took office. Russia exports a lot of oil. That's not the whole story, but it is more than half of it.",Rational Persuasion,Logical Appeal
"Censoring someone on a private website in no way infringes on someone's right to free speech. They can always go somewhere else. If the government banned your personal blog, *that* would be infringement on your right to free speech.",Rational Persuasion,Logical Appeal
There have been numerous studies conducted that show that children that grow up without fathers in the home are at a massive disadvantage later in life.,Rational Persuasion,Empirical Evidence
"There are plenty of fictional characters whose race or gender is a defining part of who they are. If those reasons are well articulated and obvious within the work, then gender or race swapping is not staying true to the source or inspiration material. That's something to actually be mad about.",Rational Persuasion,Logical Appeal
"The fact that the woman has to carry the fetus and not the guy is inherently unfair. Thus, ""fairness"" isn't the best way to view the problem. Expediency is.",Rational Persuasion,Logical Appeal
In large part due to alcohol's legality and regulation. Having the percentage of alcohol by volume right on the container is very handy. You just don't get that with coke.,Rational Persuasion,Logical Appeal
"Actually, I would argue that Anthony Kennedy is more independent than conservative. In a perfect world, they would all be more like that. The Supreme Court doesn't need to be more liberal or conservative. It needs to be more impartial.",Rational Persuasion,Logical Appeal
"This. Nuclear war is global war and that's the end of the civilized world as we know it. World leaders have a pretty good thing going, and they're not about to get themselves incinerated. Nobody is going to start a war when they know they aren't personally safe from the consequences.",Rational Persuasion,Logical Appeal
"You can pay a premium and take a front row seat, where you won't encounter that problem. I'm 6'3"", I know the pain.",Rational Persuasion,Personal Disclosure
"Marriage *would* exist, however. It would continue to exist, just under a different name. Nothing else would be changed by this. Marriage is not, and never has been, a religious institution. That is matrimony.",Rational Persuasion,Logical Appeal
"The difference being that (the possibility of) pregnancy was *forced* upon the person getting raped, and not a conscious decision on their part. Its like comparing dying during a war as a civilian, and dying at war as a soldier.",Rational Persuasion,Logical Appeal
Because your professor and/or TAs don't want to sit there all day waiting for you to finish your exam,Rational Persuasion,Logical Appeal
"By that reasoning, so will your life if you don't actively choose to end it. The human race will, eventually, become extinct at some point, much like how your life will end soon enough. Why then, should humans actively work towards their demise if you, individually, shouldn't?",Rational Persuasion,Persuasive Inquiry
"Bottom line: your body is YOUR body, to do with as you please. If an organism depends on using your body to live, you have a right to deny that organism from using it. That is really the long and the short of it.",Rational Persuasion,Logical Appeal
Why not just share the television show simply because it is entertaining? I'm not sure if your daughter would be concerned with the message of the show or its portrayal of women.,Rational Persuasion,Persuasive Inquiry
If abortion is akin murder does that make miscarriage akin to manslaughter? Do you know how many natural miscarriages occur? What makes a miscarriage and an abortion qualitatively different? Agency? Is that it?,Rational Persuasion,Persuasive Inquiry
"I think a lot of young men dont want kids now, but don't want there to be zero possability of it. This isn't a white lie, this is saying ""I don't want it to be impossible for me to naturally concieve children with my significant other.""",Rational Persuasion,Logical Appeal
"Libertarianism argues that a business owner has a right to refuse service or discriminate against an individual for any reason. Including being a woman, which is at stark odds with feminism.",Rational Persuasion,Logical Appeal
"If we are this deep info science fiction realm, why bother with any kind of testimony? How about a time machine that will let us look into the past and see exactly what happened. That would be WAY better than a lie detector for solving crimes.",Rational Persuasion,Logical Appeal
"Those companies are that large because they already won the election. And I can easily vote. I can vote ""none of the above."" You speak as though one of these companies is definitely getting my money, and there's nothing I can do about it. Yes there is. I can just say no.",Rational Persuasion,Logical Appeal
"Take the hypothetical out of the doctor's hands; the unconscious man is an organ donor. Do you smother him to death, so the doc can rake his organs?",Rational Persuasion,Persuasive Inquiry
"I disagree. Rape is so common due to a firmly held patriarchy. Men are taught, in some parts of the middle east, that women are lesser than they are, and don't have the same rights they do. This isn't about sin, it is simply about extreme gender inequality.",Rational Persuasion,Logical Appeal
Aren't you proud when you finally manage to lift a certain weight or ron 100 meters in a certain time too? Why would it be arrogant to be proud of something you have achieved rather than that has been randomly coupled to your life?,Rational Persuasion,Persuasive Inquiry
"Well, it wasn't the word ""fat"" that was the problem. It was an emoticon that was a caricature of a fat person that users were offended by. Why shouldn't Facebook care about it's users?",Rational Persuasion,Persuasive Inquiry
"There are loads more awful books than there are awful TV shows, and there are loads more great books than there are great TV shows because one of the two mediums has been around a bit longer. Those lists aren't worth comparing.",Rational Persuasion,Logical Appeal
"Sometimes no amount of hard work can beat a natural talent. You think all those boxers that Tyson beat to a pulp weren't training hard enough? Talent+hard work beats hard work every time. However, to be just good you really don't need to have a talent, you only need it to become the best.",Rational Persuasion,Logical Appeal
I think it's better to think of obesity as a symptom of a problem. The same problem that causes those other bad symptoms: poor diet.,Rational Persuasion,Logical Appeal
"You failed to address the most important point here. Why do you have no moral qualms with raising animals in captivity to slaughter and eat them, but find slaughtering them in the wild and eating them immoral?",Rational Persuasion,Persuasive Inquiry
"Is it true, or do you just believe it is? Can you provide data to back up your claim?",Rational Persuasion,Persuasive Inquiry
"It is based on a ruling from the Supreme Court that concluded that any government (even local or state) endorsing a religion inherently subordinates non-believers, and hence violates their 14th amendment rights, IIRC.",Rational Persuasion,Empirical Evidence
"To add to this. We tried treating it as a mental health issue only, and used therapy and such to treat it. Didn't work. There is a reason that most medical associations say that transition is the only proven to be successful treatment.",Rational Persuasion,Personal Disclosure
I think the tactic is to point out that what you are arguing is entirely based on subjective value judgments and there are not many ways you can really rationally debate them.,Rational Persuasion,Logical Appeal
*Chuck and Larry* marriages can also be used solely for their benefits; just on a smaller scale.,Rational Persuasion,Logical Appeal
It's probably the most important part of American history. To discuss America without slavery is to not discuss America.,Rational Persuasion,Logical Appeal
Most of the drawbacks of Hinduism you list are really more cultural than religious. Hinduism is a fantastic religion. You don't actually have to do a whole lot. And Hindus as a religion *tend* to be one of the more peaceful ones. Source: I am a practicing Hindu from an Indian family.,Rational Persuasion,Personal Disclosure
She was turned into to CPS numerous times. Did you know they call in advance to let the parent know they are coming thus allowing them to prepare? The courts only care if the money is paid. Of this I can attest to having known others who encountered the same thing with negligent spouses.,Rational Persuasion,Personal Disclosure
Maybe things are different where you are; what you are describing is relatively uncommon in my experience. The immigrants who are financially better off tend to also be the ones who know English - because they are immigrating for a job or for higher education.,Rational Persuasion,Personal Disclosure
"Speaking is easier than action. Sure they are all against the politics of this nation or even apathetic about it, but their actions are supporting it 100%.",Rational Persuasion,Logical Appeal
"Refraining from smoking in an enclosed space is more about the health and safety of the other passengers. It may be more polite to ask before you recline, but that still doesn't make the person rude if they don't.",Rational Persuasion,Logical Appeal
"Search engines are the wrong way to look for a job (well not wrong, but not best). You need to be networking and emailing everyone you've worked in a lab with to see if they or someone they know is hiring.",Rational Persuasion,Logical Appeal
"But antibiotic-resistant bacteria aren't more deadly than bacteria used to be before antibiotics. In fact, they're *less* deadly, because we've learned a lot about how to manage infection even when antibiotics don't work. So your argument is based on a fundamentally false premise.",Rational Persuasion,Empirical Evidence
"For one, he should have changed the name of the place if he wanted to attract younger customers. I've never once in my life thought i needed to get to a JCP for something I wanted.",Rational Persuasion,Personal Disclosure
"You just made the exact same point with slightly more words instead of fleshing it out. ""Pushing for an outcome"" is the ENTIRE BASIS of the adversarial system of justice. Why is that incorrect?",Rational Persuasion,Persuasive Inquiry
Did you actually read what the guy said? Or did you already have a pre-planned response? Because you literally addressed nothing he said.,Rational Persuasion,Logical Appeal
"""Does not work in the United States"" is not the same as ""cannot, will not, has not worked"". A little peek at international homicide statistics will demonstrate.",Rational Persuasion,Logical Appeal
"I think you are working under a incorrect concept of universal healthcare. Even in countries with universal healthcare, you can often still pay out of pocket to see a private doctor.",Rational Persuasion,Logical Appeal
"The meat industry isn't completely hindering society but it's doing a fair amount of damage. No single thing will completely hinder society, so you have to be willing to multitask and care about a few different issues at once.",Rational Persuasion,Logical Appeal
"We already have a massive undersupply of jobs. Allowing child labour just depresses the labour price further, hurting everyone.",Rational Persuasion,Logical Appeal
Do you really think they want to take that chance on getting negative public criticism? The best damage control is the one you don't have to do.,Rational Persuasion,Logical Appeal
Fissionable energy reserves are larger than fossil ones by almost a factor of ten. Even taking into account exponential growth it will be a millennium before we are forced to go looking for these resources elsewhere in the Solar System. And that's still assuming that fusion never becomes viable.,Rational Persuasion,Logical Appeal
"Would you be the one to volunteer to confront, say, a criminal gang armed to the teeth with your taser?",Rational Persuasion,Persuasive Inquiry
You pointed out a weakness that separates her from God. Fiction is full of omnipotent gods and godlike beings who can instantly will whatever outcome they want without even a small gesture that takes two seconds.,Rational Persuasion,Logical Appeal
"Modern drug policy affecting scientific exploration and research, to such a degree that funding mostly goes to studies expressly looking for harm instead of any medical or therapeutic benefits.",Rational Persuasion,Logical Appeal
"He doesn't have to establish that it worked better, merely that it in fact worked and thus serves as am extant counter-example of your claim's central thesis.",Rational Persuasion,Logical Appeal
